                     Date,               MAC,    temp,      Vout, PGOOD, MARG_UP, MARG_DN,  Load,       I_C,       V_C,    VADJ_A,    VADJ_B,    VADJ_C,    VADJ_D, Total Power
 Thu Apr 24 07:21:01 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.025 V,  21.959 W
 Thu Apr 24 07:21:11 2014, 00:1e:c0:81:1d:ac,  39.4 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:21:21 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.250 V,   1.031 V,   1.026 V,  21.959 W
 Thu Apr 24 07:21:31 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:21:41 2014, 00:1e:c0:81:1d:ac,  38.4 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.857 V,   1.253 V,   1.250 V,   1.032 V,   1.024 V,  21.916 W
 Thu Apr 24 07:21:51 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.940 W
 Thu Apr 24 07:22:01 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.845 A,  11.880 V,   1.250 V,   1.248 V,   1.032 V,   1.026 V,  21.922 W
 Thu Apr 24 07:22:11 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.026 V,  21.940 W
 Thu Apr 24 07:22:21 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.903 V,   1.251 V,   1.250 V,   1.033 V,   1.026 V,  21.983 W
 Thu Apr 24 07:22:31 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:22:41 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.940 W
 Thu Apr 24 07:22:51 2014, 00:1e:c0:81:1d:ac,  39.4 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  21.996 W
 Thu Apr 24 07:23:01 2014, 00:1e:c0:81:1d:ac,  39.4 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.253 V,   1.249 V,   1.032 V,   1.024 V,  21.977 W
 Thu Apr 24 07:23:11 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.903 V,   1.251 V,   1.249 V,   1.033 V,   1.026 V,  22.001 W
 Thu Apr 24 07:23:21 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.250 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:23:31 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.250 V,   1.249 V,   1.033 V,   1.026 V,  21.940 W
 Thu Apr 24 07:23:41 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.903 V,   1.252 V,   1.249 V,   1.031 V,   1.025 V,  22.001 W
 Thu Apr 24 07:23:51 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:24:01 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:24:11 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.250 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:24:21 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.903 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  22.001 W
 Thu Apr 24 07:24:31 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.253 V,   1.250 V,   1.032 V,   1.024 V,  21.940 W
 Thu Apr 24 07:24:41 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:24:51 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.025 V,  21.940 W
 Thu Apr 24 07:25:01 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.249 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:25:11 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.940 W
 Thu Apr 24 07:25:21 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:25:31 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.903 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  22.020 W
 Thu Apr 24 07:25:41 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.027 V,  21.940 W
 Thu Apr 24 07:25:51 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:26:01 2014, 00:1e:c0:81:1d:ac,  39.4 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:26:11 2014, 00:1e:c0:81:1d:ac,  39.7 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.857 V,   1.253 V,   1.249 V,   1.032 V,   1.024 V,  21.898 W
 Thu Apr 24 07:26:21 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.857 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.898 W
 Thu Apr 24 07:26:31 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:26:41 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.033 V,   1.025 V,  21.959 W
 Thu Apr 24 07:26:51 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.031 V,   1.026 V,  21.959 W
 Thu Apr 24 07:27:01 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.250 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:27:11 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.027 V,  21.959 W
 Thu Apr 24 07:27:21 2014, 00:1e:c0:81:1d:ac,  39.4 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.903 V,   1.252 V,   1.250 V,   1.031 V,   1.026 V,  22.001 W
 Thu Apr 24 07:27:31 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:27:41 2014, 00:1e:c0:81:1d:ac,  39.6 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.903 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  22.038 W
 Thu Apr 24 07:27:51 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.940 W
 Thu Apr 24 07:28:01 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.250 V,   1.249 V,   1.033 V,   1.026 V,  21.940 W
 Thu Apr 24 07:28:11 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:28:21 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.034 V,   1.025 V,  21.959 W
 Thu Apr 24 07:28:31 2014, 00:1e:c0:81:1d:ac,  39.4 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.030 V,   1.025 V,  21.959 W
 Thu Apr 24 07:28:41 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.940 W
 Thu Apr 24 07:28:51 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.857 V,   1.252 V,   1.249 V,   1.032 V,   1.025 V,  21.935 W
 Thu Apr 24 07:29:01 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.027 V,  21.959 W
 Thu Apr 24 07:29:11 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:29:21 2014, 00:1e:c0:81:1d:ac,  38.4 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.903 V,   1.252 V,   1.248 V,   1.032 V,   1.026 V,  22.020 W
 Thu Apr 24 07:29:31 2014, 00:1e:c0:81:1d:ac,  38.2 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:29:41 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.940 W
 Thu Apr 24 07:29:51 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.903 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  22.001 W
 Thu Apr 24 07:30:01 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.253 V,   1.249 V,   1.032 V,   1.026 V,  21.940 W
 Thu Apr 24 07:30:11 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:30:21 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.251 V,   1.249 V,   1.033 V,   1.026 V,  21.940 W
 Thu Apr 24 07:30:31 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.025 V,  21.940 W
 Thu Apr 24 07:30:41 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.251 V,   1.250 V,   1.032 V,   1.026 V,  21.940 W
 Thu Apr 24 07:30:51 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:31:01 2014, 00:1e:c0:81:1d:ac,  38.1 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.027 V,  21.959 W
 Thu Apr 24 07:31:11 2014, 00:1e:c0:81:1d:ac,  38.4 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.250 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:31:21 2014, 00:1e:c0:81:1d:ac,  38.1 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:31:31 2014, 00:1e:c0:81:1d:ac,  37.9 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  21.996 W
 Thu Apr 24 07:31:41 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.959 W
 Thu Apr 24 07:31:51 2014, 00:1e:c0:81:1d:ac,  38.4 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.025 V,  21.940 W
 Thu Apr 24 07:32:01 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.940 W
 Thu Apr 24 07:32:11 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.940 W
 Thu Apr 24 07:32:21 2014, 00:1e:c0:81:1d:ac,  38.2 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.249 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:32:31 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:32:41 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.026 V,  21.959 W
 Thu Apr 24 07:32:51 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.025 V,  21.959 W
 Thu Apr 24 07:33:01 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.027 V,  21.959 W
 Thu Apr 24 07:33:11 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.251 V,   1.250 V,   1.032 V,   1.026 V,  21.940 W
 Thu Apr 24 07:33:21 2014, 00:1e:c0:81:1d:ac,  38.2 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.248 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:33:31 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.959 W
 Thu Apr 24 07:33:41 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.977 W
 Thu Apr 24 07:33:51 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:34:01 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:34:11 2014, 00:1e:c0:81:1d:ac,  38.1 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.250 V,   1.249 V,   1.033 V,   1.025 V,  21.940 W
 Thu Apr 24 07:34:21 2014, 00:1e:c0:81:1d:ac,  38.1 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.025 V,  21.977 W
 Thu Apr 24 07:34:31 2014, 00:1e:c0:81:1d:ac,  37.8 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.250 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:34:41 2014, 00:1e:c0:81:1d:ac,  38.0 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:34:51 2014, 00:1e:c0:81:1d:ac,  37.9 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.250 V,   1.032 V,   1.027 V,  21.959 W
 Thu Apr 24 07:35:01 2014, 00:1e:c0:81:1d:ac,  38.2 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.025 V,  21.977 W
 Thu Apr 24 07:35:11 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  21.996 W
 Thu Apr 24 07:35:21 2014, 00:1e:c0:81:1d:ac,  38.1 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.023 V,  21.959 W
 Thu Apr 24 07:35:31 2014, 00:1e:c0:81:1d:ac,  37.9 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:35:41 2014, 00:1e:c0:81:1d:ac,  37.8 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.940 W
 Thu Apr 24 07:35:51 2014, 00:1e:c0:81:1d:ac,  37.6 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.250 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:36:01 2014, 00:1e:c0:81:1d:ac,  38.0 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:36:11 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:36:21 2014, 00:1e:c0:81:1d:ac,  37.6 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.903 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.983 W
 Thu Apr 24 07:36:31 2014, 00:1e:c0:81:1d:ac,  37.7 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.857 V,   1.252 V,   1.249 V,   1.032 V,   1.027 V,  21.916 W
 Thu Apr 24 07:36:41 2014, 00:1e:c0:81:1d:ac,  38.0 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.248 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:36:51 2014, 00:1e:c0:81:1d:ac,  38.5 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.024 V,  21.977 W
 Thu Apr 24 07:37:01 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.959 W
 Thu Apr 24 07:37:11 2014, 00:1e:c0:81:1d:ac,  38.0 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.940 W
 Thu Apr 24 07:37:21 2014, 00:1e:c0:81:1d:ac,  38.2 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.903 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  22.001 W
 Thu Apr 24 07:37:31 2014, 00:1e:c0:81:1d:ac,  38.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.033 V,   1.026 V,  21.959 W
 Thu Apr 24 07:37:41 2014, 00:1e:c0:81:1d:ac,  37.9 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.026 V,  21.940 W
 Thu Apr 24 07:37:51 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.250 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:38:01 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.027 V,  21.959 W
 Thu Apr 24 07:38:11 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.250 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:38:21 2014, 00:1e:c0:81:1d:ac,  37.9 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.248 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:38:31 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.852 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.025 V,  21.996 W
 Thu Apr 24 07:38:41 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.025 V,  21.959 W
 Thu Apr 24 07:38:51 2014, 00:1e:c0:81:1d:ac,  38.0 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.880 V,   1.250 V,   1.249 V,   1.033 V,   1.027 V,  21.940 W
 Thu Apr 24 07:39:01 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:39:11 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.903 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  22.001 W
 Thu Apr 24 07:39:21 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.250 V,   1.249 V,   1.033 V,   1.026 V,  21.959 W
 Thu Apr 24 07:39:31 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.030 V,   1.026 V,  21.977 W
 Thu Apr 24 07:39:41 2014, 00:1e:c0:81:1d:ac,  38.1 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.026 V,  21.959 W
 Thu Apr 24 07:39:51 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:40:01 2014, 00:1e:c0:81:1d:ac,  38.2 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.252 V,   1.250 V,   1.032 V,   1.025 V,  21.977 W
 Thu Apr 24 07:40:11 2014, 00:1e:c0:81:1d:ac,  38.1 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:40:21 2014, 00:1e:c0:81:1d:ac,  38.4 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.028 V,  21.959 W
 Thu Apr 24 07:40:31 2014, 00:1e:c0:81:1d:ac,  38.1 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.031 V,   1.026 V,  21.959 W
 Thu Apr 24 07:40:41 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.248 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:40:51 2014, 00:1e:c0:81:1d:ac,  38.4 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.248 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:41:01 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.024 V,  21.959 W
 Thu Apr 24 07:41:11 2014, 00:1e:c0:81:1d:ac,  38.4 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.903 V,   1.252 V,   1.249 V,   1.032 V,   1.025 V,  22.001 W
 Thu Apr 24 07:41:21 2014, 00:1e:c0:81:1d:ac,  38.6 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.977 W
 Thu Apr 24 07:41:31 2014, 00:1e:c0:81:1d:ac,  38.3 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.252 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
 Thu Apr 24 07:41:41 2014, 00:1e:c0:81:1d:ac,  38.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.880 V,   1.251 V,   1.249 V,   1.032 V,   1.026 V,  21.959 W
